id_fundo,fundo,cnpj,ticker,data_informacao,total_cotistas,patrimonio_liquido,data_pregao,preco_fechamento,volume_negociado
608,TOP CENTER II FII,29018899000151,,2023-03-31,1.0,66238744.18,,,
609,TS PART FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,21642282000109,,2019-07-01,1.0,117299220.29,,,
610,GAZIT MALLS FII,15447108000102,ISSH11,2023-03-31,1.0,1825318807.23,,,
611,FUNDO DE INVESTIMENTO IMOB. QUINTAS,27368617000110,QNTS11,2023-03-31,7.0,43635678.22,,,
612,DAJ FII,10841506000187,,,,,,,
613,FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO,26846280000147,,2023-02-28,1.0,6124345.56,,,
614,GOLDX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,15624288000142,GLDX11,2018-07-01,53.0,239505696.83,,,
615,FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL,27368863000172,,2023-03-31,1.0,42111086.86,,,
616,ZAHAV FUNDO DE INVESTIMENTOS - FII,28266953000115,,2019-01-01,2.0,9136664.47,,,
617,VIRACONDO - FII,26452179000101,,2019-07-01,7.0,64719070.5,,,
618,FRAM CAPITAL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,27771568000162,,2019-12-01,1.0,965196.35,,,
619,GRUPO RCFA FUNDO DE INVESTIMENTO IMOBILIARIO,27771586000144,RCFA11,2023-03-01,278.0,10192787.09,,,
620,FL SHOPPING,28065397000119,,2019-05-01,3.0,55301762.63,,,
621,FII JIVE II,26642834000194,,2023-03-31,1.0,108725023.35,,,
622,BPG LOGÍSTICA I FUNDO DE INVESTIMENTO IMOBILIÁRIO,21067825000101,,2023-03-31,1.0,266585615.16,,,
623,FII BRASIL LAND,26846134000111,01M911,2023-03-31,1.0,1442514.37,,,
624,ENCONTRO DAS ÁGUAS II  – FUNDO DE INVESTIMENTO IMOBILIÁRIO,30248129000184,01MB11,2023-03-01,1.0,157956718.1,,,
625,BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO,31145875000105,,2023-03-31,1.0,424115544.6,,,
626,EBT FUNDO DE INVESTIMENTO IMOBILIÁRIO,21085863000189,,2023-03-31,1.0,394441971.64,,,
627,TA FUNDO DE INVESTIMENTO IMOBILIÁRIO,21085472000164,,2023-01-31,1.0,5228118.27,,,
628,SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIARIO,31373514000116,,2023-03-01,8.0,10785657.99,,,
629,GREEN ROCK FUNDO DE INVESTIMENTO IMOBILIÁRIO,30871716000125,,2023-03-01,1.0,117490008.16,,,
630,ELEV BRÁS FUNDO DE INVESTIMENTO IMOBILIARIO,31524769000132,,2023-03-01,28.0,162791825.51,,,
631,FII 4KIDS,20019120000148,00GE11,2023-03-31,1.0,502691147.72,,,
632,JACARANDA I FII,31772231000147,,2023-03-01,50.0,150538561.08,,,
633,HARMONIA FUNDO INVESTIMENTO IMOBILIARIO,27538477000181,00RK11,2023-03-31,1.0,33687534.01,,,
634,AGRI8 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,31547782000107,,2023-03-01,1.0,95873898.99,,,
635,VBI ULIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO,30871660000109,,2023-03-01,1.0,354070269.63,,,
636,FUNDO DE INVESTIMENTO IMOBILIARIO MIRANTE DAS AGUAS,31544514000131,,2023-03-01,3.0,61760904.46,,,
637,FII VITACON,30982923000157,016K11,2023-03-31,1.0,33913361.36,,,
638,VAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,32186230000183,,2020-05-29,3.0,11765515.53,,,
639,MPM FII,27539729000197,,2023-03-01,1.0,15469756.95,,,
640,BACURI FUNDO DE INVESTIMENTO IMOBILIÁRIO,30642032000151,01JV11,2023-03-01,1.0,82617987.64,,,
641,OPORTUNIDADE I FUNDO DE INVESTIMENTO IMOBILIARIO,22503991000168,,2023-03-01,2.0,8849634.92,,,
642,VX XII FUNDO DE INVESTIMENTO IMOBILIÁRIO,30578351000145,01MD11,2023-03-31,1.0,90808136.22,,,
643,FUNDO DE INVESTIMENTO IMOBILIÁRIO JAPURÁ,34509007000155,045811,2023-03-01,1.0,66442168.44,,,
644,FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII,30091506000114,,2023-03-31,1.0,229513138.67,,,
645,PRAZO FUNDO DE INVESTIMENTO IMOBILIÁRIO,30258790000170,01W411,2023-03-31,20.0,103881137.28,,,
646,FII M8 MULTIESTRATEG,32667306000192,,2023-03-31,2.0,31922804.5,,,
647,METROPOLITANO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,30846692000154,,2023-03-01,1.0,129047269.77,,,
648,AIRPORT TOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,27773327000152,,2023-03-01,2.0,95013505.95,,,
649,IRON CAPITAL REAL ESTATE I-FUNDO DE INVESTIMENTO IMOBILIÁRIO,24976492000113,,2023-03-01,8.0,550798458.67,,,
650,PORTO PREMIUM FUNDO DE INVESTIMENTO IMOBILIARIO,31524789000103,,2023-03-01,17.0,335894953.78,,,
651,FUNDO DE INVESTIMENTO IMOBILIARIOS HIRE PROPERTIES,28899178000135,027I11,2023-03-01,40.0,108420560.11,,,
652,YORK - FUNDO DE INVESTIMENTO IMOBILIARIO,33842871000101,028U11,2023-03-01,3.0,208136841.81,,,
653,SÃO MIGUEL DOS MILAGRES FUNDO DE INVESTIMENTO IMOBILIARIO,33884197000128,,2023-03-31,1.0,24772164.3,,,
654,TERRARI FUNDO DE INVESTIMENTO IMOBILIÁRIO,15867036000144,,2019-11-01,1.0,2312.26,,,
655,MB FUNDO DE INVESTIMENTO IMOBILIÁRIO,11425077000120,,2023-03-01,1.0,56321147.6,,,
656,TOLLOG FUNDO DE INVESTIMENTO IMOBILIARIO - FII,31713990000139,,2021-10-01,1.0,87886124.01,,,
657,BRESCO GROWTH FUNDO DE INVESTIMENTO IMOBILIÁRIO,32000013000157,,2023-03-01,11.0,1146179004.93,,,
658,ALIANZA REAL ESTATE II- FII,22169716000150,,2023-03-01,44.0,52225234.32,,,
659,RBR DESENVOLVIMENTO COMERCIAL I - FII,34736474000118,,2023-03-01,112.0,231888444.77,,,
660,SNOWBIRD MASTER FII,32274197000143,,2023-03-31,3.0,364458044.3,,,
661,FUNDO DE INVESTIMENTO IMOBILIÁRIO ANTILHAS,26452053000137,,2023-03-01,1.0,247336531.93,,,
662,SNOWBIRD PARALLEL FII,32274553000129,,2023-03-31,4.0,299880792.93,,,
663,G5 CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,34197700000130,TCIN11,2023-03-31,126.0,104718680.97,,,
664,HAMAL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,21156164000182,,2023-03-01,1.0,728282862.22,,,
665,BRIX FUNDO DE INVESTIMENTO IMOBILIÁRIO,35360651000177,,2023-03-01,54.0,62953480.59,,,
666,CIVITAS – FUNDO DE INVESTIMENTO IMOBILIÁRIO,34895711000193,,2023-03-01,3.0,17420369.34,,,
667,SBC FUNDO DE INVESTIMENTO IMOBILIÁRIO,31907591000109,,2023-03-01,30.0,103642031.88,,,
668,FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ,30178506000156,,2023-03-31,1.0,72524924.12,,,
669,PRAZO EDUCACIONAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO,29242809000101,PRZO11,2023-03-31,2.0,1854604.15,,,
670,ALIANZA MULTIOFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO,22862226000134,,2023-03-01,2.0,163486965.59,,,
671,MULTIOFFICES 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,31508219000120,,2023-03-01,3.0,188631249.59,,,
672,KIEV FUNDO DE INVESTIMENTO IMOBILIARIO - FII,33841981000159,,2020-05-01,1.0,8814720.82,,,
673,TRANCOSO FII,29242844000120,FIIT11,2023-03-31,1.0,26095776.26,,,
674,17007 NAÇÕES FUNDO DE INVESTIMENTO IMOBILIÁRIO,19878616000198,,2023-03-31,1.0,637532930.88,,,
675,COSMOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,32134257000122,,2020-12-31,1.0,20474859.68,,,
676,APOLLO CORPORATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,31713934000102,,2023-03-01,1.0,36074284.28,,,
677,PLT FUNDO DE INVESTIMENTO IMOBILIÁRIO,19872996000153,,2023-03-31,1.0,141783314.62,,,
678,IBC FUNDO DE INVESTIMENTO IMOBILIÁRIO,20040197000108,,2022-08-31,1.0,1.26,,,
679,HSI LOG II FUNDO DE INVESTIMENTO IMOBILIÁRIO,32903661000113,,2023-03-01,1.0,320926648.57,,,
680,ANKARA DISTRESSED FII,35434880000199,044Z11,2022-03-31,1.0,963220.27,,,
681,AVM FII,33354650000194,FAVM11,2023-03-31,1.0,870989328.29,,,
682,FII HECTARE STUDENT HOUSING,31152015000107,,2023-03-31,73.0,47868150.29,,,
683,FII HECTARE CRI,30578239000104,,2023-02-28,1.0,10987476.98,,,
684,MINT EDUCACIONAL FII,19872887000136,MINT11,2023-03-31,68.0,70385652.19,,,
685,JACARANDA 02 FUNDO DE INVESTIMENTO IMOBILIARIO FII,35705542000144,,2023-03-01,58.0,142965740.08,,,
686,MILETO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,35704849000120,,2023-03-01,2.0,77720757.22,,,
687,GOLGI FII,35765907000126,,2023-03-31,2.0,1732744344.56,,,
688,GOLDEN LOGISTICA FII,35652081000199,03SP11,2023-03-31,1.0,103132598.48,,,
689,KRONOS FUNDO DE INVESTIMENTO IMOBILIARIO,36731458000168,,2023-03-01,1.0,67849798.29,,,
690,ORCHID - FUNDO DE INVESTIMENTO IMOBILIÁRIO,15798220000180,,2023-03-01,1.0,117352220.04,,,
691,SKM FUNDO DE INVESTIMENTO IMOBILIÁRIO,21085888000182,,2022-08-31,1.0,105413132.78,,,
692,PRAZO II -  FUNDO DE INVESTIMENTO IMOBILIÁRIO,27944595000190,03NT11,2020-12-31,2.0,15068203.41,,,
693,BS APOLO FUNDO DE INVESTIMENTO IMOBILIÁRIO,36445498000143,,2021-12-31,1.0,950995.9,,,
711,FRAM CAPITAL PENHA FUNDO DE INVESTIMENTO IMOBILIÁRIO,33701455000193,,2023-03-31,9.0,39106169.13,,,
717,WHITE TIGER FUNDO DE INVESTIMENTO IMOBILIÁRIO,26091636000180,,2021-11-01,1.0,18574446.29,,,
718,FBV KEYDEV FUNDO DE INVESTIMENTO IMOBILIÁRIO,37295952000190,,2023-03-01,6.0,9225236.5,,,
720,CV HAUS - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,35725666000191,,2023-03-31,3.0,46692635.69,,,
729,PANORAMA DESENVOLVIMENTO LOGÍSTICO - FII,37899400000190,,2023-03-01,55.0,73328060.99,,,
730,TRADE INVEST CARE II FUNDO DE INVESTIMENTO IMOBILIÁRIO,27539651000100,,2023-03-01,1.0,65049974.02,,,
731,RB CAPITAL PATRIMONIAL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,27580051000196,,2023-03-31,1.0,9051623.36,,,
732,FRAM CAPITAL SBCLOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,34471719000122,,2023-03-31,2.0,28644364.41,,,
733,CAPITAL RS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,35725659000190,,2023-03-31,1.0,38014868.39,,,
734,XP IDEA!ZARVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,37262531000162,,2023-03-01,72.0,87725075.24,,,
736,BRIO REAL ESTATE III FUNDO DE INVESTIMENTO IMOBILIÁRIO,34895752000180,BRIP11,2023-03-01,259.0,207881961.84,2023-04-27,909.0,0.0
737,BTGP RE PRIME FII,36642311000100,,2023-03-31,1.0,160776683.09,,,
738,SJ AU LOGÍSTICA FII,27771547000147,,2023-03-31,145.0,761410089.47,,,
740,ARAM SKY FUNDO DE INVESTIMENTO IMOBILIÁRIO,33554611000130,,2023-03-01,4.0,13372062.38,,,
741,MERCADO MUNICIPAL DE SP –  FII,35741868000127,,2021-06-30,1.0,81199338.07,,,
742,DALLAS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,32275252000110,,2023-03-01,1.0,18288843.03,,,
743,STRUAN - FUNDO DE INVESTIMENTO IMOBILIÁRIO,36741215000100,,2023-03-01,2.0,93390077.74,,,
744,ENERGY RESORT FUNDO DE INVESTIMENTO IMOBILIÁRIO,36969658000153,,2023-03-01,25.0,93264328.02,,,
745,BARZEL CD1 FUNDO DE INVESTIMENTO IMOBILIÁRIO,35507610000160,,2023-03-01,3.0,415037772.73,,,
746,INTRABANK FUNDO DE INVESTIMENTO IMOBILIÁRIO,33701887000102,0EKV11,2023-03-31,1.0,102261474.3,,,
747,RBR DESENV IV FII,36642275000176,,2023-03-31,134.0,121956521.65,,,
748,VENUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,36669535000105,,2023-03-31,1.0,8069419.73,,,
749,ABEL 33 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,36885989000105,,2023-03-01,1.0,48598202.54,,,
750,RADOMA 16 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,36885948000119,,2023-03-01,1.0,42817336.31,,,
751,ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII,34547078000142,,2023-03-01,87.0,28588151.72,,,
753,RCH FUNDO DE INVESTIMENTO IMOBILIÁRIO,31145908000117,,2022-08-31,1.0,69171.24,,,
754,XP EXETER DESENVOLVIMENTO LOGISTICO - FII,35755044000106,,2023-03-01,1056.0,135741974.69,,,
755,FII EXTREMA,33701501000154,,2023-03-31,4.0,82295967.14,,,
756,FUNDO DE INVESTIMENTO IMOBILIARIO ECOPARQUE,31544493000154,,2023-03-01,1.0,298946544.73,,,
757,LWTC FUNDO DE INVESTIMENTO IMOBILIÁRIO,36501249000128,,2023-03-31,1.0,312909466.12,,,
758,FRAM CAPITAL TESSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,33701485000108,,2023-03-31,9.0,45515858.46,,,
759,PETTRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,37931298000163,,2023-03-31,2.0,81142699.16,,,
760,LOTE M2 FUNDO IMOBILIARIO,35449574000126,,2023-03-31,2.0,61488415.1,,,
761,FII JIVE III,35819314000103,,2023-03-31,1.0,146069982.6,,,
762,BII VENTURA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,39583723000104,,2023-03-31,2.0,26032706.83,,,
763,FII BTGP AAA CORP,38294086000185,,2023-03-31,1.0,494010056.26,,,
764,IBIZA FUNDO DE INVESTIMENTO IMOBILIÁRIO,39375158000181,,2023-03-31,1.0,35079800.4,,,
765,POMPEIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,39449207000183,,2023-03-31,3.0,381485587.65,,,
766,VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO,36200654000106,,2023-03-01,112.0,140167874.27,,,
767,IC LOTEAMENTOS E RECEBÍVEIS FII,38498758000174,,2023-03-31,9.0,241041354.27,,,
768,PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,26813118000122,,2023-03-31,22.0,90647913.61,,,
769,JACARANDÁ FUNDO DE INVESTIMENTO IMOBILIÁRIO,35765889000182,,2023-03-01,1.0,82752386.02,,,
770,CAM THRONE FUNDO DE INVESTIMENTO IMOBILIÁRIO,21862783000192,,2023-03-31,3.0,2703937.65,,,
771,GLOBAL APARTAMENTOS FUNDO DE INVESTIMENTO IMOBILIARIO,40886521000102,,2023-03-01,1.0,101751761.42,,,
772,AKITA FUNDO DE INVESTIMENTO IMOBILIÁRIO,40141697000135,,2022-02-25,1.0,94506528.9,,,
773,TANTOU FUNDO DE INVESTIMENTO IMOBILIÁRIO,36420742000113,,2023-03-31,3.0,641498823.29,,,
774,DARP JIVE FUNDO DE INVEST. IMOBILIARIO,35880201000105,,2023-03-31,1.0,351600389.82,,,
775,DEVELOPMENT V1 FII,40102445000105,,2023-03-31,68.0,66608974.59,,,
776,MAUÁ CAP URBANO FII,40011234000159,,2023-03-31,2.0,42974853.85,,,
777,ALIANZA DIGITAL FII,38293862000122,,2023-03-31,1.0,50687675.7,,,
778,CAM VERA CRUZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,18647268000185,,2023-03-31,2.0,17192864.73,,,
779,FUNDO DE INVEST. IMOB. HOSPITAL INVESTCOOP NACIONAL,41114606000135,,2023-03-01,10.0,116096634.69,,,
780,SUPREMO FUNDO DE INVESTIMENTO IMOBILIÁRIO,40225262000179,SPMO11,2023-03-01,6.0,208237572.91,2023-04-27,99.0,0.0
781,BRESCO COINVESTIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,35755232000134,,2023-03-01,49.0,111889402.15,,,
782,PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,32222912000102,,2023-03-31,3.0,11175171.88,,,
783,ALIANZA ITACA - FII,40011279000123,,2023-03-31,9.0,22229719.6,,,
784,FII DESENVOLVIMENTO 1 MODALMAIS,40063899000106,,2023-03-31,6.0,36532919.57,,,
785,LOFT III FUNDO DE INVESTIMENTO IMOBILIÁR,40054838000182,,2023-03-31,2.0,42641318.27,,,
786,FLAMENGO-FII,40414001000105,,2023-03-31,1.0,37360269.38,,,
787,CLC LOG - FUNDO DE INVESTIMENTO IMOBILIÁRIO,27314069000146,,2021-05-31,28.0,73046496.35,,,
788,FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR,40010015000155,,2023-03-31,1.0,16417513.02,,,
789,PIEMONTE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,36258924000130,,2023-03-01,2.0,885344.08,,,
790,CONTE BIANCAMANO FII,37950819000120,,2023-03-01,1.0,554275536.27,,,
791,HIRE LOG I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,34867728000137,HILG11,2023-03-31,50.0,94757825.28,,,
792,FUNDO DE INVESTIMENTO IMOBILIÁRIO AMÉRICA LOGÍSTICA,31547989000181,,2023-03-01,2.0,71048763.11,,,
793,SALUS I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,13012312 000167,,2022-09-30,1.0,81685.93,,,
794,RB CAPITAL BUILT TO SUIT I FII,39601007000102,,2023-03-31,9.0,433726.45,,,
795,APOLO FUNDO DE INVESTIMENTO IMOBILIÁRIO,27882134000130,,2023-03-31,1.0,7060021.24,,,
796,BTSP II FUNDO DE INVESTIMENTO IMOBILIARIO - FII,36930464000144,BTSI11,2023-03-31,91.0,195355402.69,,,
797,COXIM FUNDO DE INVESTIMENTO IMOBILIÁRIO,41219454000135,,2023-03-01,1.0,393950425.61,,,
798,JAFFA FUNDO DE INVESTIMENTO IMOBILIÁRIO,40067483000166,,2023-03-01,1.0,134583052.82,,,
799,RIO NEGRO FUNDO DE INVESTIMENTO IMOBILIÁRIO,41650310000139,,2023-03-01,1.0,113829336.53,,,
800,TARUMÃ FUNDO DE INVESTIMENTO IMOBILIÁRIO,41650319000140,,2023-03-01,1.0,118789651.67,,,
801,BARO - FUNDO DE INVESTIMENTO IMOBILIARIO,40189582000110,,2021-08-01,1.0,888267.93,,,
802,HEDGE PALADIN DESIGN OFFICES FUNDO DE INVESTIMENTO IMOB,35688460000139,,2023-03-01,109.0,168195964.64,,,
803,PROFESSIONAL PROPERTIES – FI IMOBILIÁRIO,40346049000115,,2023-03-01,1.0,280430529.35,,,
804,R CAP 1810 FUNDO DE FUNDOS - FUNDO DE INVEST IMOBILIÁRIO,36814809000102,,2023-03-01,6.0,291066354.07,,,
805,BRASIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,41833876000104,,2023-03-01,1.0,20092114.9,,,
806,POSITIVO III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,36312025000178,,2023-03-01,1.0,65369936.61,,,
807,TELLUS DESENVOLVIMENTO LOGÍSTICO FUNDO DE INV. IMOBILIÁRIO,36200701000111,,2023-03-01,2.0,49039045.58,,,
808,INCENTIVO FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,11827568000105,,2023-03-31,1.0,44652076.3,,,
809,COSMIC FUNDO DE INVESTIMENTO IMOBILIÁRIO,41081336000103,,2023-03-01,1.0,544773166.13,,,
810,BARZEL BLP FUNDO DE INVESTIMENTO IMOBILIARIO,41978168000153,,2023-03-01,3.0,292137015.9,,,
811,VBI RENDA PREFERENCIAL FII,41978140000116,,2023-03-01,2.0,102595091.36,,,
812,BS2 ALLINVESTMENTS FUNDO DE INVESTIMENTO IMOBILIÁRIO,41218404000133,,2023-03-31,78.0,36620840.88,,,
813,FIID3 FUNDO DE INVESTIMENTO IMOBILIARIO,41307325000107,,2021-12-31,3.0,183698.82,,,
814,INSTANT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,42031201000104,,2023-03-01,7.0,89304063.16,,,
815,FII HIRE RESIDENCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,42869853000104,,2023-03-01,122.0,44752798.29,,,
816,JACARANDÁ 03 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,42869879000152,,2023-03-01,49.0,80619867.47,,,
817,FII IRON CAPITAL FUNDO DE FUNDOS,41199986000158,,2022-06-30,1.0,5064881.21,,,
818,STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,04644612000178,,2023-03-31,1.0,17123412.54,,,
819,PRIME HOTELS FDO INVEST IMOBILIARIO,43564551000190,,2023-03-31,2.0,23029358.66,,,
820,KINEA LOG DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,42479609000135,,2023-03-01,1.0,65367781.84,,,
821,PRIMEOFFICES III FII,42537492000107,,2023-03-31,1.0,64660756.82,,,
822,SOLARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,16974924000129,,2022-04-01,2.0,21244.47,,,
823,BARZEL CEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,43619218000131,,2023-03-31,3.0,360925240.7,,,
824,OPPORTUNITY BALASSIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,42273290000197,,2023-03-01,30.0,88224866.53,,,
825,CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO,41394946000167,,2023-03-01,1.0,21220552.46,,,
826,FIJ I FII,43164696000102,,2021-11-30,1.0,166595.6,,,
827,FUNDO DE INVESTIMENTO IMOBILIÁRIO – BRICK 80,42537540000159,,2023-03-31,1.0,75702481.68,,,
828,CMX REALTY III FUNDO DE INVESTIMENTO IMOBILIARIO,32287811000101,,2023-03-31,1.0,24316949.23,,,
829,PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO,35940506000165,,2023-03-31,1.0,984238.05,,,
830,FRAM CAPITAL HELMER FUNDO DE INVESTIMENTO IMOBILIÁRIO,40944707000170,,2023-03-31,54.0,64736636.42,,,
831,JK 1455 FUNDO DE INVESTIMENTO IMOBILIÁRIO,43867361000142,,2023-03-31,1.0,170788461.35,,,
832,FL SQUARE FUNDO DE INVESTIMENTO IMOBILIÁRIO,43951785000190,,2023-03-31,1.0,271344500.44,,,
833,MS FUNDO DE INVESTIMENTO IMOBILIÁRIO,43867799000120,,2023-03-31,1.0,352157671.23,,,
834,FLFC FUNDO DE INVESTIMENTO IMOBILIÁRIO,43951941000113,,2023-03-31,1.0,472039639.09,,,
835,BRC II FUNDO DE INVESTIMENTO IMOBILIÁRIO,43862625000175,,2023-03-01,22.0,11939652.58,,,
836,FUNDO DE INVESTIMENTO IMOBILIARIO DIMAS,41778399000113,,2022-03-31,2.0,33096.58,,,
837,XP EXETER II DESENVOLVIMENTO LOGISTICO FII,42463823000101,,2023-03-01,1624.0,95938007.46,,,
838,NORTE FII,42537511000197,,2022-01-31,1.0,15785.65,,,
839,KOMBI AZUL FUNDO DE INVESTIMENTO IMOBILIÁRIO,43740825000155,,2023-03-01,1.0,7631476.41,,,
840,FII TISHMAN,41219028000100,,2023-03-31,1.0,99075726.0,,,
841,FORGREEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,41776356000107,,2021-12-01,1.0,28000.82,,,
842,ANGOSTURA FUNDO DE INVESTIMENTO IMOBILIÁRIO,40837664000124,,2023-03-01,1.0,10057274.54,,,
843,BARRA FUNDO DE INVESTIMENTO IMOBILIARIO,44302072000169,,2023-03-31,1.0,8115406.38,,,
844,FII MEZANINO ESTRUTURADO,36673421000120,,2023-03-31,1.0,6729690.1,,,
845,MARESIAS OPORTUNIDADES IMOBILIARIAS FII,41251337000159,,2023-03-31,16.0,73759259.83,,,
846,TESOURARIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,42537661000109,,2022-12-30,1.0,10612778.93,,,
847,FII JIVE PROPERTIES III,44395062000115,,2023-03-31,1.0,93360679.82,,,
848,BLUECAP DESENVOLVIMENTO LOGÍSTICO FII,40054913000105,,2023-03-31,12.0,33498236.56,,,
849,FII ROOFTOP II,41199975000178,0AQ911,2023-03-31,1.0,35544958.53,,,
850,SPECIALE RE FII,42537601000188,,2023-03-31,130.0,17633617.39,,,
851,CENU FUNDO DE INVESTIMENTO IMOBILIARIO,37899356000119,,2023-03-01,10.0,107020517.44,,,
852,GRANBRAVA FUNDO DE INVESTIMENTO IMOBILIARIO,43619174000140,,2023-03-01,1.0,11460618.65,,,
853,BRM FUNDO DE INVESTIMENTO IMOBILIARIO,44107380000133,,2023-03-31,31.0,15557380.61,,,
854,BWP DIASE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIARIO,41969501000168,,2023-03-31,1.0,23278227.76,,,
855,MIRANTE REALTY RECEBIVEIS IMOBILIARIOS FII,41251371000123,,2023-03-31,2.0,40027813.6,,,
856,PORTINARI - FUNDO DE INVESTIMENTO IMOBILIARIO,42408956000177,,2023-03-01,2.0,317241765.14,,,
857,PANORAMA LAST MILE SBC FII,40887170000154,,2023-03-01,51.0,696817.12,,,
858,ALDEOTA RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,43873036000192,,2023-03-01,1.0,7872508.92,,,
859,KIJANI FIAGRO,40265671000107,,2023-03-31,12749.0,558089836.52,,,
860,LEBLON REALTY FII,41088534000107,,2023-03-31,13.0,27039594.2,,,
861,ARPURO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,44465913000159,,2022-09-01,1.0,6310.52,,,
862,FII MEIRINGEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,43101312000102,,2023-03-01,2.0,20104497.15,,,
863,NM KSM FII,43011068000189,,2023-03-31,1.0,37199788.68,,,
864,BARZEL RETAIL FUNDO DE INVESTIMENTO IMOBILIÁRIO,41833763000109,,2023-03-01,2.0,462959068.52,,,
865,DJF JIVE PROPERTIES FII,43164799000164,,2023-03-31,1.0,46719471.8,,,
866,EVORIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,41969521000139,,2023-03-31,1.0,33916233.15,,,
867,FII ARTEMIS 22,45063985000132,,2023-03-31,1.0,12716635.19,,,
868,FII TAG OCEANUS,44669674000159,,2023-03-31,1.0,61798119.92,,,
869,FUNDO DE INVESTIMENTO IMOBILIÁRIO TG RENDA IMOBILIÁRIA,44625657000110,,2023-03-01,1.0,4919643.69,,,
870,FUNDO DE INVESTIMENTO IMOBILIARIO TG REAL ESTATE,44625562000104,,2023-03-01,9788.0,573950161.3,,,
871,RDP LOG FUNDODE INVESTIMENTO IMOBILIARIO,41673349000171,,2023-03-31,2.0,41195977.27,,,
872,VINCI CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,44614833000118,,2023-03-01,12230.0,374291062.68,,,
873,HIGH END REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,44728520000190,,2023-03-01,1.0,14032403.08,,,
